Timestamp,Who are you?,"Select Your Team (33 Points, Max of 5 drivers)"
6/30/2016 17:21,John,"Lewis Hamilton (8), Nico Rosberg (7), Daniel Ricciardo (7), Felipe Massa (4), Romain Grosjean (2)"
7/1/2016 12:45,Chris,"Lewis Hamilton (8), Nico Rosberg (7), Kimi Räikkönen (6), Carlos Sainz Jr. (6), Nico Hülkenberg (4)"
7/1/2016 18:02,Jason,"Lewis Hamilton (8), Nico Rosberg (7), Daniel Ricciardo (7), Kimi Räikkönen (6), Nico Hülkenberg (4)"
7/2/2016 1:08,Brian,"Sebastian Vettel (9), Lewis Hamilton (8), Kimi Räikkönen (6), Max Verstappen (6), Jenson Button (4)"
7/2/2016 6:59,Mike,"Nico Rosberg (7), Daniel Ricciardo (7), Valtteri Bottas (7), Kimi Räikkönen (6), Max Verstappen (6)"
