Timestamp,Who are you?,"Select Your Team (33 Points, Max of 5 drivers)"
3/26/2016 20:32,Brian,"Kimi Räikkönen (8), Valtteri Bottas (7), Felipe Massa (6), Romain Grosjean (5), Marcus Ericsson (2)"
3/26/2016 20:32,Chris,"Sebastian Vettel (9), Valtteri Bottas (7), Felipe Massa (6), Daniel Ricciardo (6), Pastor Maldonado (3)"
3/26/2016 20:33,Jason,"Kimi Räikkönen (8), Valtteri Bottas (7), Felipe Massa (6), Romain Grosjean (5), Carlos Sainz Jr. (4)"
3/26/2016 20:33,John,"Lewis Hamilton (10), Nico Rosberg (10), Valtteri Bottas (7), Daniel Ricciardo (6)"
3/26/2016 20:34,Mike,"Nico Rosberg (10), Valtteri Bottas (7), Felipe Massa (6), Sergio Pérez (5), Romain Grosjean (5)"
