Timestamp,Who are you?,"Select Your Team (33 Points, Max of 5 drivers)"
10/21/2016 13:30,John,"Nico Rosberg (10), Sebastian Vettel (8), Lewis Hamilton (7), Max Verstappen (7), Felipe Nasr (1)"
10/21/2016 15:07,Brian,"Daniel Ricciardo (9), Kimi Räikkönen (8), Sebastian Vettel (8), Lewis Hamilton (7)"
10/21/2016 18:58,Chris,"Nico Rosberg (10), Lewis Hamilton (7), Max Verstappen (7), Nico Hülkenberg (4), Carlos Sainz Jr. (3)"
10/22/2016 11:11,Jason,"Nico Rosberg (10), Daniel Ricciardo (9), Lewis Hamilton (7), Max Verstappen (7)"
10/22/2016 12:59,Mike,"Sebastian Vettel (8), Lewis Hamilton (7), Max Verstappen (7), Fernando Alonso (6), Valtteri Bottas (5)"
