Timestamp,Who are you?,"Select Your Team (33 Points, Max of 5 drivers)"
7/29/2016 11:02,Chris,"Lewis Hamilton (10), Max Verstappen (8), Daniel Ricciardo (7), Sebastian Vettel (6), Daniil Kvyat (2)"
7/29/2016 13:51,John,"Nico Rosberg (9), Max Verstappen (8), Sebastian Vettel (6), Jenson Button (4), Nico Hülkenberg (4)"
7/30/2016 0:30,Brian,"Lewis Hamilton (10), Kimi Räikkönen (8), Sebastian Vettel (6), Carlos Sainz Jr. (5), Jenson Button (4)"
7/30/2016 6:59,Mike,"Nico Rosberg (9), Kimi Räikkönen (8), Daniel Ricciardo (7), Sebastian Vettel (6), Felipe Massa (3)"
7/30/2016 18:30,Jason,"Lewis Hamilton (10), Kimi Räikkönen (8), Max Verstappen (8), Sebastian Vettel (6), Marcus Ericsson (1)"
