Timestamp,Who are you?,"Select Your Team (33 Points, Max of 5 drivers)"
3/26/2016 20:12,Brian,"Kimi Räikkönen (9), Felipe Massa (7), Valtteri Bottas (7), Romain Grosjean (5), Marcus Ericsson (4)"
3/26/2016 20:13,Chris,"Lewis Hamilton (11), Kimi Räikkönen (9), Valtteri Bottas (7), Romain Grosjean (5), Jenson Button (1)"
3/26/2016 20:14,Jason,"Sebastian Vettel (9), Nico Rosberg (9), Felipe Massa (7), Daniil Kvyat (4), Max Verstappen (3)"
3/26/2016 20:14,John,"Sebastian Vettel (9), Kimi Räikkönen (9), Valtteri Bottas (7), Sergio Pérez (5), Max Verstappen (3)"
3/26/2016 20:15,Mike,"Sebastian Vettel (9), Felipe Massa (7), Valtteri Bottas (7), Romain Grosjean (5), Marcus Ericsson (4)"
